,ene,err,name,i,dmc_type,Jas,Jas_mol,delta,tau
422,-2.442281719089806,0.07647303335583722,35_Neopentane-Pentane,35,DMCdla5,Jopt,Jdimer,0.0008313159924000502,0.01
423,-1.9413891755611985,0.08673088564841962,36_Neopentane-Neopentane,36,DMCdla5,Jopt,Jopt,9.399995906278491e-05,0.1
424,-1.8372342972579645,0.08288979999184742,36_Neopentane-Neopentane,36,DMCdla5,Jopt,Jopt,9.399995906278491e-05,0.05
425,-1.6830675277597038,0.0742436271032914,36_Neopentane-Neopentane,36,DMCdla5,Jopt,Jopt,9.399995906278491e-05,0.03
426,-1.6948949237557827,0.09153078530146277,36_Neopentane-Neopentane,36,DMCdla5,Jopt,Jopt,9.399995906278491e-05,0.01
427,-1.7631501786599983,0.12226354422158504,36_Neopentane-Neopentane,36,DMCdla5,Jopt,Jopt,9.399995906278491e-05,0.003
428,-2.596938723960193,0.09413256539675109,36_Neopentane-Neopentane,36,DMCdla5,Jopt,Jdimer,9.399995906278491e-05,0.1
429,-1.904405061955913,0.07437421533787004,36_Neopentane-Neopentane,36,DMCdla5,Jopt,Jdimer,9.399995906278491e-05,0.03
430,-1.68112121935701,0.09448679547085059,36_Neopentane-Neopentane,36,DMCdla5,Jopt,Jdimer,9.399995906278491e-05,0.01
431,-2.000404629001423,0.07076959155700928,37_Cyclopentane-Neopentane,37,DMCdla5,Jopt,Jopt,0.0004892641009064391,0.1
432,-2.1021707429972594,0.06899509042231108,37_Cyclopentane-Neopentane,37,DMCdla5,Jopt,Jopt,0.0004892641009064391,0.05
433,-2.1448024966994126,0.06844162640931138,37_Cyclopentane-Neopentane,37,DMCdla5,Jopt,Jopt,0.0004892641009064391,0.03
434,-2.156285404598748,0.07485684891569884,37_Cyclopentane-Neopentane,37,DMCdla5,Jopt,Jopt,0.0004892641009064391,0.01
435,-2.447653976701986,0.07607423492859741,37_Cyclopentane-Neopentane,37,DMCdla5,Jopt,Jdimer,0.0004892641009064391,0.1
436,-2.3020707308969577,0.0684751923721642,37_Cyclopentane-Neopentane,37,DMCdla5,Jopt,Jdimer,0.0004892641009064391,0.03
437,-2.198215687796619,0.07626642478684044,37_Cyclopentane-Neopentane,37,DMCdla5,Jopt,Jdimer,0.0004892641009064391,0.01
438,-2.551850262811058,0.08804657774527516,38_Cyclopentane-Cyclopentane,38,DMCdla5,Jopt,Jopt,0.013936653413111344,0.1
439,-2.5808639357128413,0.0809381870834205,38_Cyclopentane-Cyclopentane,38,DMCdla5,Jopt,Jopt,0.013936653413111344,0.05
440,-2.7429295667097904,0.07558451780637505,38_Cyclopentane-Cyclopentane,38,DMCdla5,Jopt,Jopt,0.013936653413111344,0.03
441,-2.8143663802184165,0.08602266467020461,38_Cyclopentane-Cyclopentane,38,DMCdla5,Jopt,Jopt,0.013936653413111344,0.01
442,-2.7907994098131894,0.09761825153700744,38_Cyclopentane-Cyclopentane,38,DMCdla5,Jopt,Jdimer,0.013936653413111344,0.1
443,-2.8361285009086714,0.0755777385859324,38_Cyclopentane-Cyclopentane,38,DMCdla5,Jopt,Jdimer,0.013936653413111344,0.03
444,-2.9120006510129315,0.08776165368331836,38_Cyclopentane-Cyclopentane,38,DMCdla5,Jopt,Jdimer,0.013936653413111344,0.01
445,-2.989044426874898,0.07325499312514583,39_Benzene-Cyclopentane,39,DMCdla5,Jopt,Jopt,0.004993166876374744,0.1
446,-3.125201424172701,0.06942015361501787,39_Benzene-Cyclopentane,39,DMCdla5,Jopt,Jopt,0.004993166876374744,0.05
447,-3.211696288177336,0.06435813128687799,39_Benzene-Cyclopentane,39,DMCdla5,Jopt,Jopt,0.004993166876374744,0.03
448,-3.2228223316742515,0.07764941221266222,39_Benzene-Cyclopentane,39,DMCdla5,Jopt,Jopt,0.004993166876374744,0.01
449,-3.2912051770763355,0.07412720228964034,39_Benzene-Cyclopentane,39,DMCdla5,Jopt,Jdimer,0.004993166876374744,0.1
450,-3.3032568843773333,0.06443569212123133,39_Benzene-Cyclopentane,39,DMCdla5,Jopt,Jdimer,0.004993166876374744,0.03
451,-3.2851398436723684,0.07123450097735677,39_Benzene-Cyclopentane,39,DMCdla5,Jopt,Jdimer,0.004993166876374744,0.01
452,-2.6795096402383933,0.07661468079112464,40_Benzene-Neopentane,40,DMCdla5,Jopt,Jopt,0.002170093634049408,0.1
453,-2.6476230984299036,0.06729590443024351,40_Benzene-Neopentane,40,DMCdla5,Jopt,Jopt,0.002170093634049408,0.05
454,-2.5858800722380693,0.05755584765584802,40_Benzene-Neopentane,40,DMCdla5,Jopt,Jopt,0.002170093634049408,0.03
455,-2.7364852898354,0.07289274895758283,40_Benzene-Neopentane,40,DMCdla5,Jopt,Jopt,0.002170093634049408,0.01
456,-3.1899705911382625,0.07673819097966604,40_Benzene-Neopentane,40,DMCdla5,Jopt,Jdimer,0.002170093634049408,0.1
457,-2.7415099684367306,0.057686853630344315,40_Benzene-Neopentane,40,DMCdla5,Jopt,Jdimer,0.002170093634049408,0.03
458,-2.7430988142368733,0.066484516792703,40_Benzene-Neopentane,40,DMCdla5,Jopt,Jdimer,0.002170093634049408,0.01
459,-5.747806679566565,0.09892279789518625,41_Uracil-Pentane,41,DMCdla5,Jopt,Jopt,-0.2866425546380924,0.1
460,-4.861202997566579,0.07822281770085794,41_Uracil-Pentane,41,DMCdla5,Jopt,Jopt,-0.2866425546380924,0.05
461,-4.783763796269341,0.06744109442811293,41_Uracil-Pentane,41,DMCdla5,Jopt,Jopt,-0.2866425546380924,0.03
462,-4.57756257726578,0.08432188181110678,41_Uracil-Pentane,41,DMCdla5,Jopt,Jopt,-0.2866425546380924,0.01
463,-4.448045890359936,0.07903589313554149,41_Uracil-Pentane,41,DMCdla5,Jopt,Jopt,-0.2866425546380924,0.003
464,-6.048212710364169,0.09934199909476374,41_Uracil-Pentane,41,DMCdla5,Jopt,Jdimer,-0.2866425546380924,0.1
465,-4.739306102164846,0.07033660442155146,41_Uracil-Pentane,41,DMCdla5,Jopt,Jdimer,-0.2866425546380924,0.03
466,-4.657866343364731,0.08370796318493243,41_Uracil-Pentane,41,DMCdla5,Jopt,Jdimer,-0.2866425546380924,0.01
467,-4.463444853365218,0.074469246454703,41_Uracil-Pentane,41,DMCdla5,Jopt,Jdimer,-0.2866425546380924,0.003
468,-4.625453836979432,0.08329116178312904,42_Uracil-Cyclopentane,42,DMCdla5,Jopt,Jopt,-0.32578274051775225,0.1
469,-4.005299063584971,0.07936950028853632,42_Uracil-Cyclopentane,42,DMCdla5,Jopt,Jopt,-0.32578274051775225,0.05
470,-3.722544596879743,0.07254787606221258,42_Uracil-Cyclopentane,42,DMCdla5,Jopt,Jopt,-0.32578274051775225,0.03
471,-3.6135265310877003,0.07472271756686104,42_Uracil-Cyclopentane,42,DMCdla5,Jopt,Jopt,-0.32578274051775225,0.01
472,-3.6207258832728257,0.08090357907810673,42_Uracil-Cyclopentane,42,DMCdla5,Jopt,Jopt,-0.32578274051775225,0.003
473,-4.892641979378823,0.0846847792570962,42_Uracil-Cyclopentane,42,DMCdla5,Jopt,Jdimer,-0.32578274051775225,0.1
474,-3.800012227777188,0.07326001892618775,42_Uracil-Cyclopentane,42,DMCdla5,Jopt,Jdimer,-0.32578274051775225,0.03
475,-3.6955044170863403,0.07516402579222314,42_Uracil-Cyclopentane,42,DMCdla5,Jopt,Jdimer,-0.32578274051775225,0.01
476,-3.9292716856798506,0.09425791727368817,43_Uracil-Neopentane,43,DMCdla5,Jopt,Jopt,-0.29891375232546125,0.1
477,-3.625125706279505,0.08166247403507688,43_Uracil-Neopentane,43,DMCdla5,Jopt,Jopt,-0.29891375232546125,0.05
478,-3.4121781694739184,0.07094595905262976,43_Uracil-Neopentane,43,DMCdla5,Jopt,Jopt,-0.29891375232546125,0.03
479,-3.545936700371385,0.08038046594045557,43_Uracil-Neopentane,43,DMCdla5,Jopt,Jopt,-0.29891375232546125,0.01
480,-3.4119563482636295,0.08443419382936383,43_Uracil-Neopentane,43,DMCdla5,Jopt,Jopt,-0.29891375232546125,0.003
481,-4.404760028777673,0.09491597186983261,43_Uracil-Neopentane,43,DMCdla5,Jopt,Jdimer,-0.29891375232546125,0.1
482,-3.5537151003700274,0.07170964568178498,43_Uracil-Neopentane,43,DMCdla5,Jopt,Jdimer,-0.29891375232546125,0.03
483,-3.572210598773381,0.08117315299756904,43_Uracil-Neopentane,43,DMCdla5,Jopt,Jdimer,-0.29891375232546125,0.01
484,-1.566842195821664,0.056527909171578426,44_Ethene-Pentane,44,DMCdla5,Jopt,Jopt,-0.0005074616710771807,0.1
485,-1.661936791966582,0.054777839532866135,44_Ethene-Pentane,44,DMCdla5,Jopt,Jopt,-0.0005074616710771807,0.05
486,-1.9366487679508282,0.054843795812684705,44_Ethene-Pentane,44,DMCdla5,Jopt,Jopt,-0.0005074616710771807,0.03
487,-1.82777776747389,0.06348921099497572,44_Ethene-Pentane,44,DMCdla5,Jopt,Jopt,-0.0005074616710771807,0.01
488,-1.940158377030457,0.05937586710087249,44_Ethene-Pentane,44,DMCdla5,Jopt,Jdimer,-0.0005074616710771807,0.1
489,-1.8932107879008981,0.058434444079770095,44_Ethene-Pentane,44,DMCdla5,Jopt,Jdimer,-0.0005074616710771807,0.03
490,-1.8782513472287974,0.06354118737642092,44_Ethene-Pentane,44,DMCdla5,Jopt,Jdimer,-0.0005074616710771807,0.01
491,-1.278884946652397,0.0548031934470229,45_Ethyne-Pentane,45,DMCdla5,Jopt,Jopt,0.008355641701200511,0.1
492,-1.443417536731431,0.04863081377512558,45_Ethyne-Pentane,45,DMCdla5,Jopt,Jopt,0.008355641701200511,0.05
493,-1.6443473163126328,0.050575714555912345,45_Ethyne-Pentane,45,DMCdla5,Jopt,Jopt,0.008355641701200511,0.03
494,-1.549920542332984,0.056643028620127836,45_Ethyne-Pentane,45,DMCdla5,Jopt,Jopt,0.008355641701200511,0.01
495,-1.4940071574601461,0.058252065871983776,45_Ethyne-Pentane,45,DMCdla5,Jopt,Jdimer,0.008355641701200511,0.1
496,-1.5989048491501308,0.05408724149690307,45_Ethyne-Pentane,45,DMCdla5,Jopt,Jdimer,0.008355641701200511,0.03
497,-1.6520398070388183,0.055227322933251874,45_Ethyne-Pentane,45,DMCdla5,Jopt,Jdimer,0.008355641701200511,0.01
498,-4.734870516665978,0.06978381501887085,46_Peptide-Pentane,46,DMCdla5,Jopt,Jopt,0.015597089062794112,0.1
499,-4.157996707963321,0.0668814969580652,46_Peptide-Pentane,46,DMCdla5,Jopt,Jopt,0.015597089062794112,0.05
500,-4.148403551167576,0.06457306710346938,46_Peptide-Pentane,46,DMCdla5,Jopt,Jopt,0.015597089062794112,0.03
501,-3.979977849361603,0.07654192417892579,46_Peptide-Pentane,46,DMCdla5,Jopt,Jopt,0.015597089062794112,0.01
502,-3.791618401563028,0.07188817547363713,46_Peptide-Pentane,46,DMCdla5,Jopt,Jopt,0.015597089062794112,0.003
503,-5.317854653865652,0.07248317950269752,46_Peptide-Pentane,46,DMCdla5,Jopt,Jdimer,0.015597089062794112,0.1
504,-4.250181107963726,0.06683077555296114,46_Peptide-Pentane,46,DMCdla5,Jopt,Jdimer,0.015597089062794112,0.03
505,-4.040777408157737,0.07926258922097382,46_Peptide-Pentane,46,DMCdla5,Jopt,Jdimer,0.015597089062794112,0.01
506,-3.8602413577609695,0.0740290106758951,46_Peptide-Pentane,46,DMCdla5,Jopt,Jdimer,0.015597089062794112,0.003
507,-1.618797030299902,0.0868033224005466,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jopt,0.001468168804422021,0.7
508,-2.6007702919087023,0.09536380967627299,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jopt,0.001468168804422021,0.1
509,-2.625620885504759,0.07091653429520081,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jopt,0.001468168804422021,0.06
510,-2.6848127109042252,0.0812875525020903,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jopt,0.001468168804422021,0.05
511,-2.610327297799813,0.04451363776088876,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jopt,0.001468168804422021,0.03
512,-2.682665537307912,0.08801657184349479,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jopt,0.001468168804422021,0.01
513,-2.582216090107977,0.10144655657290873,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jopt,0.001468168804422021,0.003
514,-3.432589349504269,0.08699789939335188,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jdimer,0.001468168804422021,0.7
515,-2.9661426453094464,0.0884947762389461,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jdimer,0.001468168804422021,0.1
516,-2.948148500508978,0.0797177055304784,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jdimer,0.001468168804422021,0.06
517,-2.7002495560009265,0.04497161476507903,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jdimer,0.001468168804422021,0.03
518,-2.709666290509631,0.060202986212456816,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jdimer,0.001468168804422021,0.01
519,-2.6107441503045266,0.08396502419576894,47_Benzene-Benzene_TS,47,DMCdla5,Jopt,Jdimer,0.001468168804422021,0.003
520,-4.066223497218743,0.09111852986868778,48_Pyridine-Pyridine_TS,48,DMCdla5,Jopt,Jopt,-0.001693881582468748,0.1
521,-3.672603308215912,0.08344466573757178,48_Pyridine-Pyridine_TS,48,DMCdla5,Jopt,Jopt,-0.001693881582468748,0.05
522,-3.577890064821986,0.06415284810086848,48_Pyridine-Pyridine_TS,48,DMCdla5,Jopt,Jopt,-0.001693881582468748,0.03
523,-3.4913892666154425,0.10215075332587897,48_Pyridine-Pyridine_TS,48,DMCdla5,Jopt,Jopt,-0.001693881582468748,0.01
524,-3.6162949752178974,0.08967411372659832,48_Pyridine-Pyridine_TS,48,DMCdla5,Jopt,Jdimer,-0.001693881582468748,0.1
525,-3.5072744600183796,0.0684532981202921,48_Pyridine-Pyridine_TS,48,DMCdla5,Jopt,Jdimer,-0.001693881582468748,0.03
526,-3.4356803498158115,0.10183316645579453,48_Pyridine-Pyridine_TS,48,DMCdla5,Jopt,Jdimer,-0.001693881582468748,0.01
527,-3.5154910153760284,0.08111079288377543,49_Benzene-Pyridine_TS,49,DMCdla5,Jopt,Jopt,0.0022912644781172276,0.1
528,-3.2857915412787406,0.07229562380262647,49_Benzene-Pyridine_TS,49,DMCdla5,Jopt,Jopt,0.0022912644781172276,0.05
529,-3.101237466380553,0.06142922036274909,49_Benzene-Pyridine_TS,49,DMCdla5,Jopt,Jopt,0.0022912644781172276,0.03
530,-3.1206062979799754,0.07849388211214436,49_Benzene-Pyridine_TS,49,DMCdla5,Jopt,Jopt,0.0022912644781172276,0.01
531,-3.1383733567781746,0.07130619790940583,49_Benzene-Pyridine_TS,49,DMCdla5,Jopt,Jopt,0.0022912644781172276,0.003
532,-3.4732129310759774,0.07872701617260673,49_Benzene-Pyridine_TS,49,DMCdla5,Jopt,Jdimer,0.0022912644781172276,0.1
533,-3.1108907930793066,0.06266068294685329,49_Benzene-Pyridine_TS,49,DMCdla5,Jopt,Jdimer,0.0022912644781172276,0.03
534,-3.1062522161810193,0.07151548456685106,49_Benzene-Pyridine_TS,49,DMCdla5,Jopt,Jdimer,0.0022912644781172276,0.01
535,-3.132728542175755,0.07271187771035138,49_Benzene-Pyridine_TS,49,DMCdla5,Jopt,Jdimer,0.0022912644781172276,0.003
536,-2.664181149239994,0.06526923989007652,50_Benzene-Ethyne_CH-pi,50,DMCdla5,Jopt,Jopt,-0.01608233711158391,0.1
537,-2.7679260555169094,0.056124727517743604,50_Benzene-Ethyne_CH-pi,50,DMCdla5,Jopt,Jopt,-0.01608233711158391,0.05
538,-2.7620130318982774,0.04338368869575792,50_Benzene-Ethyne_CH-pi,50,DMCdla5,Jopt,Jopt,-0.01608233711158391,0.03
539,-2.8707098455188316,0.06074781309934123,50_Benzene-Ethyne_CH-pi,50,DMCdla5,Jopt,Jopt,-0.01608233711158391,0.01
540,-2.909297074850656,0.06356850414614379,50_Benzene-Ethyne_CH-pi,50,DMCdla5,Jopt,Jdimer,-0.01608233711158391,0.1
541,-2.836857551738831,0.04432913624605292,50_Benzene-Ethyne_CH-pi,50,DMCdla5,Jopt,Jdimer,-0.01608233711158391,0.03
542,-2.9391864713297764,0.05094156073547325,50_Benzene-Ethyne_CH-pi,50,DMCdla5,Jopt,Jdimer,-0.01608233711158391,0.01
543,-1.7081957066602627,0.04609625829747385,51_Ethyne-Ethyne_TS,51,DMCdla5,Jopt,Jopt,-0.056367904238868505,0.1
544,-1.6233339383215935,0.041964900406894816,51_Ethyne-Ethyne_TS,51,DMCdla5,Jopt,Jopt,-0.056367904238868505,0.05
545,-1.667297065781895,0.038595801890720115,51_Ethyne-Ethyne_TS,51,DMCdla5,Jopt,Jopt,-0.056367904238868505,0.03
546,-1.5126948340202944,0.04802353332094502,51_Ethyne-Ethyne_TS,51,DMCdla5,Jopt,Jopt,-0.056367904238868505,0.01
547,-1.8330552044808428,0.05011307192358576,51_Ethyne-Ethyne_TS,51,DMCdla5,Jopt,Jdimer,-0.056367904238868505,0.1
548,-1.7270638472618884,0.04219437447811519,51_Ethyne-Ethyne_TS,51,DMCdla5,Jopt,Jdimer,-0.056367904238868505,0.03
549,-1.622647332440465,0.045252186445136504,51_Ethyne-Ethyne_TS,51,DMCdla5,Jopt,Jdimer,-0.056367904238868505,0.01
550,-4.3002583331290225,0.0849483470324157,52_Benzene-AcOH_OH-pi,52,DMCdla5,Jopt,Jopt,-1.2574736555689014,0.1
551,-4.342217010926106,0.07027619390788571,52_Benzene-AcOH_OH-pi,52,DMCdla5,Jopt,Jopt,-1.2574736555689014,0.05
552,-4.589415543527139,0.06093055600523722,52_Benzene-AcOH_OH-pi,52,DMCdla5,Jopt,Jopt,-1.2574736555689014,0.03
553,-4.486859190034011,0.08770737649376517,52_Benzene-AcOH_OH-pi,52,DMCdla5,Jopt,Jopt,-1.2574736555689014,0.01
554,-4.941207062031026,0.08126779162575387,52_Benzene-AcOH_OH-pi,52,DMCdla5,Jopt,Jdimer,-1.2574736555689014,0.1
555,-4.924537469727511,0.06183832448476577,52_Benzene-AcOH_OH-pi,52,DMCdla5,Jopt,Jdimer,-1.2574736555689014,0.03
556,-4.673473257837031,0.07986789087663758,52_Benzene-AcOH_OH-pi,52,DMCdla5,Jopt,Jdimer,-1.2574736555689014,0.01
557,-4.96643549671353,0.071528284244563,53_Benzene-AcNH2_NH-pi,53,DMCdla5,Jopt,Jopt,-0.6044553167885169,0.1
558,-4.646888887207751,0.06377314184663503,53_Benzene-AcNH2_NH-pi,53,DMCdla5,Jopt,Jopt,-0.6044553167885169,0.05
559,-4.438767509709578,0.05879356826145559,53_Benzene-AcNH2_NH-pi,53,DMCdla5,Jopt,Jopt,-0.6044553167885169,0.03
560,-4.325906121212029,0.06512501027832318,53_Benzene-AcNH2_NH-pi,53,DMCdla5,Jopt,Jopt,-0.6044553167885169,0.01
561,-5.418113200616062,0.07389280617038543,53_Benzene-AcNH2_NH-pi,53,DMCdla5,Jopt,Jdimer,-0.6044553167885169,0.1
562,-4.614652753709379,0.05893755006053748,53_Benzene-AcNH2_NH-pi,53,DMCdla5,Jopt,Jdimer,-0.6044553167885169,0.03
563,-4.376623164713237,0.05884828990303808,53_Benzene-AcNH2_NH-pi,53,DMCdla5,Jopt,Jdimer,-0.6044553167885169,0.01
564,-3.630278449427351,0.06297138371513293,54_Benzene-Water_OH-pi,54,DMCdla5,Jopt,Jopt,0.044323548921965994,0.1
565,-3.248748160822288,0.05334707736668025,54_Benzene-Water_OH-pi,54,DMCdla5,Jopt,Jopt,0.044323548921965994,0.05
566,-3.2809538917226746,0.04628254762051856,54_Benzene-Water_OH-pi,54,DMCdla5,Jopt,Jopt,0.044323548921965994,0.03
567,-3.193271072123025,0.06205681907161376,54_Benzene-Water_OH-pi,54,DMCdla5,Jopt,Jopt,0.044323548921965994,0.01
568,-3.9304308733262587,0.060196740697811474,54_Benzene-Water_OH-pi,54,DMCdla5,Jopt,Jdimer,0.044323548921965994,0.1
569,-3.3590589369232475,0.04699440225872613,54_Benzene-Water_OH-pi,54,DMCdla5,Jopt,Jdimer,0.044323548921965994,0.03
570,-3.220706700523806,0.053269549220544,54_Benzene-Water_OH-pi,54,DMCdla5,Jopt,Jdimer,0.044323548921965994,0.01
571,-3.8831566566550464,0.06890854126572994,55_Benzene-MeOH_OH-pi,55,DMCdla5,Jopt,Jopt,0.003973286249674857,0.1
572,-3.9645931934483087,0.05693397955538583,55_Benzene-MeOH_OH-pi,55,DMCdla5,Jopt,Jopt,0.003973286249674857,0.05
573,-4.019473623548038,0.04856152974996461,55_Benzene-MeOH_OH-pi,55,DMCdla5,Jopt,Jopt,0.003973286249674857,0.03
574,-3.9848459687491413,0.06607645941577273,55_Benzene-MeOH_OH-pi,55,DMCdla5,Jopt,Jopt,0.003973286249674857,0.01
575,-4.343081927154344,0.06601963576702916,55_Benzene-MeOH_OH-pi,55,DMCdla5,Jopt,Jdimer,0.003973286249674857,0.1
576,-4.084500669849149,0.04958587690392035,55_Benzene-MeOH_OH-pi,55,DMCdla5,Jopt,Jdimer,0.003973286249674857,0.03
577,-4.010004881451096,0.057469823569813165,55_Benzene-MeOH_OH-pi,55,DMCdla5,Jopt,Jdimer,0.003973286249674857,0.01
578,-2.9111849898690707,0.06749865123746267,56_Benzene-MeNH2_NH-pi,56,DMCdla5,Jopt,Jopt,-0.0005966298340354115,0.1
579,-2.9071313455642667,0.057146292458068355,56_Benzene-MeNH2_NH-pi,56,DMCdla5,Jopt,Jopt,-0.0005966298340354115,0.05
580,-2.949574418564225,0.050687187463006544,56_Benzene-MeNH2_NH-pi,56,DMCdla5,Jopt,Jopt,-0.0005966298340354115,0.03
581,-3.081613343762001,0.0643598957150751,56_Benzene-MeNH2_NH-pi,56,DMCdla5,Jopt,Jopt,-0.0005966298340354115,0.01
582,-3.1232701986682514,0.06426952438876986,56_Benzene-MeNH2_NH-pi,56,DMCdla5,Jopt,Jdimer,-0.0005966298340354115,0.1
583,-2.991961012365209,0.05060958116980601,56_Benzene-MeNH2_NH-pi,56,DMCdla5,Jopt,Jdimer,-0.0005966298340354115,0.03
584,-3.032990838462865,0.05583543925092511,56_Benzene-MeNH2_NH-pi,56,DMCdla5,Jopt,Jdimer,-0.0005966298340354115,0.01
585,-5.4016654073602695,0.07968284114408483,57_Benzene-Peptide_NH-pi,57,DMCdla5,Jopt,Jopt,0.0027571854589041322,0.1
586,-5.1958019465600955,0.06563667181074632,57_Benzene-Peptide_NH-pi,57,DMCdla5,Jopt,Jopt,0.0027571854589041322,0.05
587,-5.171848162255628,0.06596680294185812,57_Benzene-Peptide_NH-pi,57,DMCdla5,Jopt,Jopt,0.0027571854589041322,0.03
588,-5.142658467262663,0.07329607501891691,57_Benzene-Peptide_NH-pi,57,DMCdla5,Jopt,Jopt,0.0027571854589041322,0.01
589,-6.014643259361037,0.07825824890842857,57_Benzene-Peptide_NH-pi,57,DMCdla5,Jopt,Jdimer,0.0027571854589041322,0.1
590,-5.393912706054834,0.06605824507053265,57_Benzene-Peptide_NH-pi,57,DMCdla5,Jopt,Jdimer,0.0027571854589041322,0.03
591,-5.169815387162089,0.06970887901034883,57_Benzene-Peptide_NH-pi,57,DMCdla5,Jopt,Jdimer,0.0027571854589041322,0.01
592,-4.403533323231386,0.08990517408649362,58_Pyridine-Pyridine_CH-N,58,DMCdla5,Jopt,Jopt,0.035279159928904846,0.1
593,-4.383390321425395,0.08347819203648553,58_Pyridine-Pyridine_CH-N,58,DMCdla5,Jopt,Jopt,0.035279159928904846,0.05
594,-4.312950320832897,0.06093113274934948,58_Pyridine-Pyridine_CH-N,58,DMCdla5,Jopt,Jopt,0.035279159928904846,0.03
595,-4.479552132324898,0.09841175463968965,58_Pyridine-Pyridine_CH-N,58,DMCdla5,Jopt,Jopt,0.035279159928904846,0.01
596,-3.95360480123054,0.08844094365588075,58_Pyridine-Pyridine_CH-N,58,DMCdla5,Jopt,Jdimer,0.035279159928904846,0.1
597,-4.242334716029291,0.06544363255666154,58_Pyridine-Pyridine_CH-N,58,DMCdla5,Jopt,Jdimer,0.035279159928904846,0.03
598,-4.423843215525267,0.09808206174745442,58_Pyridine-Pyridine_CH-N,58,DMCdla5,Jopt,Jdimer,0.035279159928904846,0.01
599,-3.5121822578239517,0.04461238376848752,59_Ethyne-Water_CH-O,59,DMCdla5,Jopt,Jopt,-0.011488701427879278,0.1
600,-3.185337311901094,0.033174437266809825,59_Ethyne-Water_CH-O,59,DMCdla5,Jopt,Jopt,-0.011488701427879278,0.05
601,-3.146375295282269,0.033752079140414,59_Ethyne-Water_CH-O,59,DMCdla5,Jopt,Jopt,-0.011488701427879278,0.03
602,-3.0475028713044594,0.03690197949365565,59_Ethyne-Water_CH-O,59,DMCdla5,Jopt,Jopt,-0.011488701427879278,0.01
603,-3.6920782539309585,0.04539673600484327,59_Ethyne-Water_CH-O,59,DMCdla5,Jopt,Jdimer,-0.011488701427879278,0.1
604,-3.2094026021222817,0.03560953885190495,59_Ethyne-Water_CH-O,59,DMCdla5,Jopt,Jdimer,-0.011488701427879278,0.03
605,-3.116414372312647,0.03625405729471475,59_Ethyne-Water_CH-O,59,DMCdla5,Jopt,Jdimer,-0.011488701427879278,0.01
606,-4.963042780636897,0.06630692205451832,60_Ethyne-AcOH_OH-pi,60,DMCdla5,Jopt,Jopt,-1.2282333335169824,0.1
607,-4.898357086411124,0.05520550227185628,60_Ethyne-AcOH_OH-pi,60,DMCdla5,Jopt,Jopt,-1.2282333335169824,0.05
608,-5.016450565588457,0.05687119922699592,60_Ethyne-AcOH_OH-pi,60,DMCdla5,Jopt,Jopt,-1.2282333335169824,0.03
609,-4.975556305114878,0.0628365618383496,60_Ethyne-AcOH_OH-pi,60,DMCdla5,Jopt,Jopt,-1.2282333335169824,0.01
610,-5.483735081747,0.06478569776792384,60_Ethyne-AcOH_OH-pi,60,DMCdla5,Jopt,Jdimer,-1.2282333335169824,0.1
611,-5.336494753428269,0.05837992637052275,60_Ethyne-AcOH_OH-pi,60,DMCdla5,Jopt,Jdimer,-1.2282333335169824,0.03
612,-5.203646245525306,0.0600061172234421,60_Ethyne-AcOH_OH-pi,60,DMCdla5,Jopt,Jdimer,-1.2282333335169824,0.01
613,-3.514011323924933,0.07493237827669866,61_Pentane-AcOH,61,DMCdla5,Jopt,Jopt,-1.2965146959759295,0.1
614,-2.823372936418309,0.06655257123605887,61_Pentane-AcOH,61,DMCdla5,Jopt,Jopt,-1.2965146959759295,0.05
615,-2.8044015339255566,0.06606142747318738,61_Pentane-AcOH,61,DMCdla5,Jopt,Jopt,-1.2965146959759295,0.03
616,-2.52326695832744,0.07433568320972474,61_Pentane-AcOH,61,DMCdla5,Jopt,Jopt,-1.2965146959759295,0.01
617,-2.7250229328237765,0.0707790391564696,61_Pentane-AcOH,61,DMCdla5,Jopt,Jopt,-1.2965146959759295,0.003
618,-4.124966338025843,0.07491412236155251,61_Pentane-AcOH,61,DMCdla5,Jopt,Jdimer,-1.2965146959759295,0.1
619,-3.0192364731228736,0.06899388983238683,61_Pentane-AcOH,61,DMCdla5,Jopt,Jdimer,-1.2965146959759295,0.03
620,-2.743523665027169,0.07175631396065171,61_Pentane-AcOH,61,DMCdla5,Jopt,Jdimer,-1.2965146959759295,0.01
621,-2.736785521326965,0.07394507413699496,61_Pentane-AcOH,61,DMCdla5,Jopt,Jdimer,-1.2965146959759295,0.003
622,-4.35502498268761,0.07286213630486495,62_Pentane-AcNH2,62,DMCdla5,Jopt,Jopt,-0.6733450434112456,0.1
