,mol1,mol2,dmc_type,dmc_Jas,ene,err,units,TotTimeSim[au],Pop,Pop-err,Var[au],tau_eff[au],corr-time[au],machine,N_MPI,cost,target_weight,ID,tau[au],name,ref1,delta1,ref2,delta2,mol_Jas,ene1,err1,ene2,err2,Eb,Eberr,tau
549,Cyclopentane,Neopentane,DMCdla5,Jopt,-43937.6839730645,0.052785642634923,kcal/mol,1050.0,63948.65346153846,1.6844782300903005,0.9501959607395096,0.0922558488614264,0.5307915225009987,linuxpc-intel-slurm-parallel.peta4,160.0,2.600786227272727,64000.0,37,0.1,37_Cyclopentane-Neopentane,37_1,0.0,36_1,0.0004892641009064391,Jopt,-21585.8497078869,0.0320435784492638,-22349.8343498127,0.0345719554108528,-2.000404629001423,0.07076959155700928,0.1
550,Cyclopentane,Neopentane,DMCdla5,Jopt,-43937.1252407367,0.0534424657385672,kcal/mol,1208.0,63965.9829048414,1.4815462915311632,0.9588430572250684,0.0752445554466269,0.5053729457356007,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.880078853333333,64000.0,37,0.08,37_Cyclopentane-Neopentane,37_1,0.0,36_1,0.0004892641009064391,Jopt,-21585.5923454604,0.0300556067887249,-22349.5180493049,0.0326097305198028,-2.015335235497332,0.06944660659982267,0.08
551,Cyclopentane,Neopentane,DMCdla5,Jopt,-43936.6993451296,0.0501502983938999,kcal/mol,1230.0,63978.08842767914,1.2514892878752328,0.9914595744069928,0.0574910682593903,0.4794696866657714,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,2.02416748,64000.0,37,0.06,37_Cyclopentane-Neopentane,37_1,0.0,36_1,0.0004892641009064391,Jopt,-21585.3112448597,0.0278513199678081,-22349.3237203014,0.0336257667437843,-2.064869232603087,0.06649391432344628,0.06
552,Cyclopentane,Neopentane,DMCdla5,Jopt,-43936.6472415528,0.0490300262329623,kcal/mol,1275.0,63962.97747035573,1.0914303367688942,0.9661822476718728,0.0483366223313277,0.5246503065591951,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.880675756,64000.0,37,0.05,37_Cyclopentane-Neopentane,37_1,0.0,36_1,0.0004892641009064391,Jopt,-21585.300307536,0.0353567815982008,-22349.2452525379,0.0332607430012476,-2.1021707429972594,0.06899509042231108,0.05
553,Cyclopentane,Neopentane,DMCdla5,Jopt,-43936.6679913261,0.0495030138639393,kcal/mol,1220.0,63981.537355371904,1.055825632973383,0.9621679528767774,0.0389996980848238,0.4516465427414083,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,1.02275203,64000.0,37,0.04,37_Cyclopentane-Neopentane,37_1,0.0,36_1,0.0004892641009064391,Jopt,-21585.3499834661,0.0321728313732367,-22349.274176255,0.0304885450797038,-2.044320869103103,0.06644690242036284,0.04
554,Cyclopentane,Neopentane,DMCdla5,Jopt,-43936.8507333732,0.0539670513735714,kcal/mol,1215.0,63983.07523776328,0.8705003642947463,0.9785721649210476,0.0294848267253576,0.4500179110666034,linuxpc-intel-slurm-parallel.peta4,160.0,2.5965199375,64000.0,37,0.03,37_Cyclopentane-Neopentane,37_1,0.0,36_1,0.0004892641009064391,Jopt,-21585.367788297,0.0303767428835481,-22349.3386318436,0.0291387556937616,-2.1448024966994126,0.06844162640931035,0.03
555,Cyclopentane,Neopentane,DMCdla5,Jopt,-43937.0381758205,0.0496137735775029,kcal/mol,1010.0,63980.32464,0.8055494790369319,0.9807230982113084,0.0198002304584911,0.4615065338175876,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,1.0155302700000002,64000.0,37,0.02,37_Cyclopentane-Neopentane,37_1,0.0,36_1,0.0004892641009064391,Jopt,-21585.4648004948,0.0365834332662676,-22349.4998143505,0.0371796051344073,-2.0740502392982307,0.07198747916198779,0.02
556,Cyclopentane,Neopentane,DMCdla5,Jopt,-43937.5517662815,0.0555888843104704,kcal/mol,1005.0,63978.69808040201,0.5619236224953069,0.9948702831217322,0.0099613166199791,0.5198756680040606,linuxpc-intel-slurm-parallel.peta4,160.0,2.602835638461539,64000.0,37,0.01,37_Cyclopentane-Neopentane,37_1,0.0,36_1,0.0004892641009064391,Jopt,-21585.7154696464,0.035637088866895,-22349.6805004946,0.0352621846713718,-2.156285404598748,0.07485684891569884,0.01
557,Cyclopentane,Neopentane,DMCdla5,Jopt,-43938.0290599101,0.0510822858644365,kcal/mol,1021.5,63996.81111677928,0.3204488616268861,1.0177086284841868,0.0029978392541375,0.437274053225405,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.8678045617647063,64000.0,37,0.003,37_Cyclopentane-Neopentane,37_1,0.0,36_1,0.0004892641009064391,Jopt,-21585.9607132952,0.0307291049761134,-22349.9060693124,0.0372573013496632,-2.162766566598293,0.07029782589546153,0.003
558,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43185.8483354616,0.0442029254245108,kcal/mol,1650.0,63852.03896816685,2.241140787487966,0.9119758421998532,0.2243306659223539,0.5977793734454997,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.39170672,64000.0,38,0.3,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21591.9848935531,0.031757904826867,,,-1.8924850088078529,0.07738318093781253,0.3
559,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43182.5576283679,0.0465548439451894,kcal/mol,1275.0,63870.81818181818,2.3772893236366333,0.89193229490217,0.1971546669203054,0.5936270576070727,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3855742999999998,64000.0,38,0.25,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21590.2931392946,0.0321620535553642,,,-1.9852864321073866,0.07940367907316007,0.25
560,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43179.4430222966,0.0554791716124196,kcal/mol,1100.0,63925.72,2.24710738656213,0.8844698050890221,0.1662926078852968,0.5736063476357459,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.37818658,64000.0,38,0.2,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21588.6708464384,0.0374024739827508,,,-2.1152660732113873,0.09313280154124919,0.2
561,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43177.0574172158,0.0519042273128155,kcal/mol,1136.0,63926.80346738667,1.9986272707528243,0.9106951139113924,0.1387250456331475,0.4834318158348972,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.386055242857143,64000.0,38,0.16,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21587.4755327781,0.0342516083898218,,,-2.1202883130172268,0.08594614314848147,0.16
562,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43175.6775348301,0.0419590800838454,kcal/mol,1313.0,63957.409059163925,1.701615288985426,0.900072922785704,0.1162544602388743,0.4787112419801419,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.38349802,64000.0,38,0.13,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21586.6231620503,0.0313364393292034,,,-2.4451473829176393,0.07542184113911522,0.13
563,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43174.2373293832,0.0603741349695239,kcal/mol,1050.0,63962.00519230769,1.6953349862265636,0.9462602321213016,0.0921696373401858,0.5466115699642818,linuxpc-intel-slurm-parallel.peta4,160.0,1.9481451,64000.0,38,0.1,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21585.8497078869,0.0320435784492638,,,-2.551850262811058,0.08804657774527516,0.1
564,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43173.5810520828,0.0484419613616909,kcal/mol,1208.0,63967.128681135226,1.445699101332705,0.9277371014778726,0.0751899621532842,0.4531933429495152,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3851693866666668,64000.0,38,0.08,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21585.5923454604,0.0300556067887249,,,-2.410297815411468,0.07720091721165843,0.08
565,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43173.3356232962,0.0504358170177355,kcal/mol,1230.0,63978.71986426007,1.2279883234861726,0.9198243764994704,0.0574613248110629,0.4670602402558532,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.534162785,64000.0,38,0.06,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21585.3112448597,0.0278513199678081,,,-2.7270702302193968,0.07514356748280855,0.06
566,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43173.1675423543,0.0393774314604101,kcal/mol,1275.0,63985.80924901186,1.0798152425688274,0.9310945408004648,0.0483163536320093,0.4188080184624681,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3847640719999998,64000.0,38,0.05,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21585.300307536,0.0353567815982008,,,-2.5808639357128413,0.0809381870834205,0.05
567,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43173.2781797141,0.0538839693635895,kcal/mol,1220.0,63983.40238016529,1.0271443429545928,0.9592128386213776,0.0389871494497714,0.5043908006145296,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.7751410433333334,64000.0,38,0.04,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21585.3499834661,0.0321728313732367,,,-2.592149435309693,0.0839276263733173,0.04
568,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43173.4645695073,0.0449670245754476,kcal/mol,1215.0,63976.91699447294,0.9055848996846646,0.9291260191887212,0.0294781035559468,0.4424165935994491,linuxpc-intel-slurm-parallel.peta4,160.0,1.9415365325,64000.0,38,0.03,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21585.367788297,0.0303767428835481,,,-2.7429295667097904,0.07558451780637136,0.03
569,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43173.7544976597,0.0623551886799276,kcal/mol,1010.0,63987.42736,0.8131743022978076,0.9585155293976968,0.0197974913735066,0.4726092599053734,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.776667794,64000.0,38,0.02,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21585.4648004948,0.0365834332662676,,,-2.8388333235125174,0.09613303237440911,0.02
570,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43174.2313690196,0.0481652408416545,kcal/mol,1005.0,63979.158542713565,0.5685791856051676,0.9726568108222794,0.0099607346781458,0.4383321681294411,linuxpc-intel-slurm-parallel.peta4,160.0,1.9473717463414628,64000.0,38,0.01,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21585.7154696464,0.035637088866895,,,-2.8143663802184165,0.08602266467020461,0.01
571,Cyclopentane,Cyclopentane,DMCdla5,Jopt,-43174.6398793716,0.0484824118612779,kcal/mol,1021.5,64001.11176097234,0.3071734244979621,0.951528190132548,0.0029978006049111,0.4663740935587667,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.3927685576923077,64000.0,38,0.003,38_Cyclopentane-Cyclopentane,37_1,0.006658622602117248,37_1,0.007278030810994096,Jopt,-21585.9607132952,0.0307291049761134,,,-2.7323894346118323,0.07827934485174598,0.003
572,Benzene,Cyclopentane,DMCdla5,Jopt,-45225.7001436987,0.0509238204625506,kcal/mol,1650.0,63822.88583973656,2.2767974951589323,0.9505753677801424,0.2228022055146528,0.6523490385905185,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4647677,64000.0,39,0.3,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23630.9109449211,0.0343774886866653,-21591.9848935531,0.031757904826867,-2.8092983913738863,0.06916365908406111,0.3
573,Benzene,Cyclopentane,DMCdla5,Jopt,-45222.3023166827,0.0577144515371818,kcal/mol,1275.0,63875.50968379447,2.3826044102499364,0.9880600270722342,0.196002220038734,0.5633187518334135,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.47275088,64000.0,39,0.25,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23629.1630108364,0.0349818508181943,-21590.2931392946,0.0321620535553642,-2.85115971857158,0.07476018654205073,0.25
574,Benzene,Cyclopentane,DMCdla5,Jopt,-45219.0785693,0.0559480294258835,kcal/mol,1100.0,63895.06330275229,2.2739030398879265,0.9931536015809412,0.1654965678764496,0.541704977974008,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.47579764,64000.0,39,0.2,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23627.4187775428,0.0377196402387378,-21588.6708464384,0.0374024739827508,-2.993938485677063,0.07714854707905837,0.2
575,Benzene,Cyclopentane,DMCdla5,Jopt,-45216.4686953045,0.0556934936752019,kcal/mol,1136.0,63919.26033821231,2.047180797504107,0.9532216907191302,0.1381826643382245,0.5053163044378303,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,3.3804689714285714,64000.0,39,0.16,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23626.0628864423,0.0361726800723796,-21587.4755327781,0.0342516083898218,-2.9352692509783083,0.07472215667831192,0.16
576,Benzene,Cyclopentane,DMCdla5,Jopt,-45214.7439208009,0.0494940197249119,kcal/mol,1313.0,63940.68213109848,1.6997948849482838,0.9536972993664884,0.115881447297867,0.5186657835724393,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,3.055373863636364,64000.0,39,0.13,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23625.2174593536,0.0362608983305241,-21586.6231620503,0.0313364393292034,-2.908292563879513,0.0688947252414829,0.13
577,Benzene,Cyclopentane,DMCdla5,Jopt,-45213.2886307623,0.0516738471307635,kcal/mol,1050.0,63958.43461538461,1.741259783646422,0.9576961539631498,0.0919429172985711,0.4889355036928708,linuxpc-intel-slurm-parallel.peta4,160.0,2.0697812727272726,64000.0,39,0.1,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23624.4548716154,0.0408572713312762,-21585.8497078869,0.0320435784492638,-2.989044426874898,0.07325499312514583,0.1
578,Benzene,Cyclopentane,DMCdla5,Jopt,-45212.6010011827,0.0550971825347326,kcal/mol,1208.0,63976.88741235392,1.455003664580284,0.9972249858089786,0.0750434245056365,0.5352904317360869,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.47663128,64000.0,39,0.08,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23624.0441593988,0.0320488221566614,-21585.5923454604,0.0300556067887249,-2.9694894903768727,0.07047102968123427,0.08
579,Benzene,Cyclopentane,DMCdla5,Jopt,-45212.2734902223,0.0485286668638156,kcal/mol,1230.0,63982.29670978213,1.2592626526203734,0.9624082689822936,0.0573793655160165,0.429463236803192,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.60151803,64000.0,39,0.06,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23623.7793778681,0.0237611926866763,-21585.3112448597,0.0278513199678081,-3.1878606613790907,0.06078915865038584,0.06
580,Benzene,Cyclopentane,DMCdla5,Jopt,-45212.1027796269,0.0502456492023844,kcal/mol,1275.0,63980.96782608696,1.0647284739455305,1.0022823840010695,0.048260230778335,0.4788936168568213,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.468068528,64000.0,39,0.05,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23623.6822638336,0.0323176493449127,-21585.300307536,0.0353567815982008,-3.125201424172701,0.06942015361501787,0.05
581,Benzene,Cyclopentane,DMCdla5,Jopt,-45212.1180692464,0.0501901141218078,kcal/mol,1220.0,63974.72013223141,1.0234241913798048,1.018280652419688,0.0389520720570396,0.453115827300199,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.8162733666666667,64000.0,39,0.04,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23623.6904511718,0.0310198449709149,-21585.3499834661,0.0321728313732367,-3.082627775373112,0.06720393899281804,0.04
582,Benzene,Cyclopentane,DMCdla5,Jopt,-45212.304027304,0.0537687048123591,kcal/mol,1215.0,63981.60075685904,0.8999671805109165,1.0246368699589208,0.029459221226249,0.4735899732741577,linuxpc-intel-slurm-parallel.peta4,160.0,2.0618946775,64000.0,39,0.03,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23623.7295358857,0.018114881653687,-21585.367788297,0.0303767428835481,-3.211696288177336,0.06435813128687691,0.03
583,Benzene,Cyclopentane,DMCdla5,Jopt,-45212.6071819989,0.0538737991048884,kcal/mol,1010.0,63988.40316,0.8055052061985906,1.0319569552040089,0.019789738617379,0.4348560181053685,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.804050402,64000.0,39,0.02,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23623.8699472108,0.0383645819739744,-21585.4648004948,0.0365834332662676,-3.2774274601797515,0.07558157824218233,0.02
584,Benzene,Cyclopentane,DMCdla5,Jopt,-45213.0005613547,0.0569734102564573,kcal/mol,1005.0,63982.8487839196,0.5767918495351514,1.004243010300494,0.0099591079489682,0.4353607734289864,linuxpc-intel-slurm-parallel.peta4,160.0,2.091836915555556,64000.0,39,0.01,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23624.0672625435,0.0389032085799407,-21585.7154696464,0.035637088866895,-3.2228223316742515,0.07764941221266222,0.01
585,Benzene,Cyclopentane,DMCdla5,Jopt,-45213.4092295421,0.0536042225426155,kcal/mol,1021.5,63991.84463142784,0.3289231152038137,1.046390240115071,0.0029977008607357,0.4478208550071629,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.4718720925925926,64000.0,39,0.003,39_Benzene-Cyclopentane,24_1,-0.005714042315958068,37_1,0.010707209192332812,Jopt,-23624.3328258899,0.040579988915431,-21585.9607132952,0.0307291049761134,-3.120683523877233,0.07392175638746516,0.003
586,Benzene,Neopentane,DMCdla5,Jopt,-45989.8022717224,0.0447252039043499,kcal/mol,1530.0,63828.07777339123,2.431437056003169,0.9472197353428295,0.223585552175281,0.6366968974467099,linuxpc-intel-slurm-parallel.peta4-cclake,112.0,3.116886883333333,64000.0,40,0.3,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23630.9109449211,0.0343774886866653,-22355.9938191636,0.0322081810890995,-2.899677731336851,0.06495785188686355,0.3
587,Benzene,Neopentane,DMCdla5,Jopt,-45986.215872084,0.0468531000983175,kcal/mol,1275.0,63870.38695652174,2.4347202019232714,0.9770381289194394,0.1965763555828109,0.5843848687818161,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.62243482,64000.0,40,0.25,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23629.1630108364,0.0349818508181943,-22354.2999222366,0.0354809203890845,-2.7551091046334477,0.0683947263109219,0.25
588,Benzene,Neopentane,DMCdla5,Jopt,-45982.7099711553,0.06026216951037,kcal/mol,1100.0,63912.46825688073,2.3046519614205,1.0073269993384832,0.1658786707267512,0.5922515217223087,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.58317516,64000.0,40,0.2,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23627.4187775428,0.0377196402387378,-22352.6056317235,0.0391937800356009,-2.687731982634432,0.08118160337980178,0.2
589,Benzene,Neopentane,DMCdla5,Jopt,-45980.2366853539,0.0483966120567996,kcal/mol,1136.0,63933.82705698451,2.0943261295920848,0.9197792848374912,0.1384345799836308,0.4873467208454266,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.6212564142857144,64000.0,40,0.16,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23626.0628864423,0.0361726800723796,-22351.3213195901,0.0408492924737032,-2.8546494151305524,0.07293393954666945,0.16
590,Benzene,Neopentane,DMCdla5,Jopt,-45978.3124367739,0.0453480285683274,kcal/mol,1313.0,63955.27835977252,1.720824015145595,0.9678215508332132,0.1160499950328442,0.5072345990669913,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.5774484636363637,64000.0,40,0.13,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23625.2174593536,0.0362608983305241,-22350.5048167855,0.0267466144327971,-2.592330728435627,0.0639271290328852,0.13
591,Benzene,Neopentane,DMCdla5,Jopt,-45976.9665609747,0.054820366572638,kcal/mol,1050.0,63964.10740384615,1.648887576816602,0.945570230720728,0.092042164093024,0.4410208210158447,linuxpc-intel-slurm-parallel.peta4,160.0,2.2128108,64000.0,40,0.1,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23624.4548716154,0.0408572713312762,-22349.8343498127,0.0345719554108528,-2.6795096402383933,0.07661468079112464,0.1
592,Benzene,Neopentane,DMCdla5,Jopt,-45976.1607614959,0.0525979032411882,kcal/mol,1208.0,63966.883405676126,1.4962888589535193,0.9777496199075324,0.0751066512306646,0.5098021049149353,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.5950762866666663,64000.0,40,0.08,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23624.0441593988,0.0320488221566614,-22349.5180493049,0.0326097305198028,-2.6007228858325107,0.06969261762606471,0.08
593,Benzene,Neopentane,DMCdla5,Jopt,-45975.7101858357,0.0456810969214674,kcal/mol,1230.0,63989.84089903113,1.2215261669909294,1.012571516243768,0.057413783345396,0.4457809893430074,linuxpc-intel-slurm-parallel.peta4-icelake-zen,152.0,1.6878262350000002,64000.0,40,0.06,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23623.7793778681,0.0237611926866763,-22349.3237203014,0.0336257667437843,-2.609257759831962,0.061498366506349156,0.06
594,Benzene,Neopentane,DMCdla5,Jopt,-45975.5729693763,0.0487650619697001,kcal/mol,1275.0,63985.49490118577,1.1018743479296622,0.9911456923336152,0.0482835196119552,0.4797373161162408,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.5647533640000002,64000.0,40,0.05,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23623.6822638336,0.0323176493449127,-22349.2452525379,0.0332607430012476,-2.6476230984299036,0.06729590443024351,0.05
595,Benzene,Neopentane,DMCdla5,Jopt,-45975.5707148509,0.0482902950548777,kcal/mol,1220.0,63982.12208264463,1.050817056638036,1.0161795928413182,0.0389665074697142,0.4673733645609226,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.8595214099999998,64000.0,40,0.04,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23623.6904511718,0.0310198449709149,-22349.274176255,0.0304885450797038,-2.6082575177388208,0.06499026665266015,0.04
596,Benzene,Neopentane,DMCdla5,Jopt,-45975.6518777079,0.0462110330838359,kcal/mol,1215.0,63989.35251207489,0.9051587495929688,0.9738949718846466,0.0294668623203034,0.4582843465228775,linuxpc-intel-slurm-parallel.peta4,160.0,2.24876527,64000.0,40,0.03,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23623.7295358857,0.018114881653687,-22349.3386318436,0.0291387556937616,-2.5858800722380693,0.05755584765584802,0.03
597,Benzene,Neopentane,DMCdla5,Jopt,-45975.9613738507,0.0554904878188616,kcal/mol,1010.0,64000.1859,0.8383472164592112,1.027959818216008,0.0197928538661016,0.4761760417744577,linuxpc-intel-slurm-parallel.peta4-icelake-zen,304.0,0.852215534,64000.0,40,0.02,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23623.8699472108,0.0383645819739744,-22349.4998143505,0.0371796051344073,-2.59378238303907,0.07702829627067884,0.02
598,Benzene,Neopentane,DMCdla5,Jopt,-45976.4820782343,0.0505615619317767,kcal/mol,1005.0,64003.219025125625,0.5715850424995849,1.0030654730070585,0.0099597559608414,0.4291800976922766,linuxpc-intel-slurm-parallel.peta4,160.0,2.204892883333333,64000.0,40,0.01,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23624.0672625435,0.0389032085799407,-22349.6805004946,0.0352621846713718,-2.7364852898354,0.07289274895758283,0.01
599,Benzene,Neopentane,DMCdla5,Jopt,-45976.8732652167,0.0553705964259694,kcal/mol,1021.5,64005.713102744645,0.3176118361961033,1.0135416594094775,0.0029977407732108,0.4470977518234044,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,1.5737830483333335,64000.0,40,0.003,40_Benzene-Neopentane,24_1,-0.004324625158915296,36_1,0.006494718792964704,Jopt,-23624.3328258899,0.040579988915431,-22349.9060693124,0.0372573013496632,-2.63654010803657,0.07810726568510572,0.003
600,Uracil,Pentane,DMCdla5,Jopt,-70706.7781144049,0.0585149458578001,kcal/mol,1650.0,63560.89352360044,2.9776301571951693,1.806962608844204,0.2090718088641214,0.6309398120135173,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.14345864,64000.0,41,0.3,41_Uracil-Pentane,26_1,-0.3375097675889265,34_1,0.05086721295083407,Jopt,-48341.9207234682,0.047503193439415,-22353.2324156415,0.0271214827577318,-11.338332740549959,0.08010073097457789,0.3
601,Uracil,Pentane,DMCdla5,Jopt,-70696.6445212046,0.0742813901370434,kcal/mol,1275.0,63628.34466403162,2.696225403861897,1.7640102349679931,0.1854777083717168,0.5593865472334061,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.1392044857142856,64000.0,41,0.25,41_Uracil-Pentane,26_1,-0.3375097675889265,34_1,0.05086721295083407,Jopt,-48335.0836734943,0.0610662402592478,-22351.3891998726,0.0365951843856544,-9.885005283056671,0.10288837709047542,0.25
602,Uracil,Pentane,DMCdla5,Jopt,-70686.7626643721,0.0692597337934262,kcal/mol,1100.0,63746.41926605505,2.712229131091014,1.7931977384492588,0.1580676249885728,0.5204013744133045,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.1643215,64000.0,41,0.2,41_Uracil-Pentane,26_1,-0.3375097675889265,34_1,0.05086721295083407,Jopt,-48328.3144287353,0.0600769826918878,-22349.5886783309,0.0323900599936664,-8.572914751264761,0.09723821553736452,0.2
603,Uracil,Pentane,DMCdla5,Jopt,-70678.8353333461,0.0624947080543817,kcal/mol,1136.0,63803.341764956655,2.445210653160492,1.7652509678325896,0.1330567560532704,0.4295644055561744,linuxpc-intel-slurm-parallel.peta4-cclake,224.0,2.1535613857142857,64000.0,41,0.16,41_Uracil-Pentane,26_1,-0.3375097675889265,34_1,0.05086721295083407,Jopt,-48322.8483201737,0.0506347615793677,-22348.2512682772,0.0299806398720654,-7.449102340557147,0.08583883958989828,0.16
